,BEGDATE,COUNTY,DIR,PEAKHR,SITE,TRUCKS,TYPE,PEAKVOL,Price,Row Count,Row Count - TrafficCounts.txt,TOTVOL,late night,early morning,morning,afternoon,evening,night,late_night_median,early_morning_median,morning_median,afternoon_median,evening_median,night_median
1035,13-04-2016,77,E,18,197,,N,1943,2,1,1,24278,374,3210,5770,6339,6652,1933,517,2453,4876,5346,5117,2118
1036,13-04-2016,77,E,9,343,,A,5311,0.5,1,1,72674,2103,9870,17297,18419,17502,7483,517,2453,4876,5346,5117,2118
1037,13-04-2016,77,N,18,102,,N,1652,0.82,1,1,20411,307,1909,4368,5561,5978,2288,517,2453,4876,5346,5117,2118
1038,14-04-2016,75,E,8,38,,N,1646,1.5,1,1,19651,283,3632,4989,4678,4559,1510,517,2453,4876,5346,5117,2118
1039,14-04-2016,75,E,18,104,,N,1117,0.28,1,1,13693,282,1899,2552,3294,3920,1746,517,2453,4876,5346,5117,2118
1040,14-04-2016,75,E,18,336,,N,2039,1.64,1,1,23448,613,2570,5536,5486,6560,2683,517,2453,4876,5346,5117,2118
1041,14-04-2016,75,E,18,130,,N,6014,1.3,1,1,88578,3410,11381,20505,19554,21237,12491,517,2453,4876,5346,5117,2118
1042,14-04-2016,75,N,9,175,,N,1498,1.09,1,1,20722,519,3096,5207,5172,4854,1874,517,2453,4876,5346,5117,2118
1043,14-04-2016,75,N,18,154,,N,2403,1.37,1,1,30526,1181,3450,5787,7186,8209,4713,517,2453,4876,5346,5117,2118
1044,14-04-2016,77,E,18,299,,N,624,0.55,1,1,6489,105,1037,1243,1498,1988,618,517,2453,4876,5346,5117,2118
1045,14-04-2016,77,E,18,197,,B,1851,2,1,1,22877,347,3097,4432,6319,6515,2167,517,2453,4876,5346,5117,2118
1046,14-04-2016,77,E,17,343,,N,5550,0.5,1,1,75703,2030,9633,17457,18479,19413,8691,517,2453,4876,5346,5117,2118
1047,14-04-2016,77,N,18,102,,N,1691,0.82,1,1,20362,336,1892,4291,5737,5853,2253,517,2453,4876,5346,5117,2118
1048,15-04-2016,75,E,8,38,,N,1603,1.5,1,1,20584,298,3592,4959,4974,4862,1899,517,2453,4876,5346,5117,2118
1049,15-04-2016,75,E,17,104,,N,1247,0.28,1,1,15065,408,1766,2900,3661,4270,2060,517,2453,4876,5346,5117,2118
1050,15-04-2016,75,E,17,336,,N,2222,1.64,1,1,26843,732,2509,6022,6964,7512,3104,517,2453,4876,5346,5117,2118
1051,15-04-2016,75,E,17,130,,N,5788,1.3,1,1,95079,4066,11141,21118,21628,21862,15264,517,2453,4876,5346,5117,2118
1052,15-04-2016,75,N,9,175,,N,1452,1.09,1,1,20699,577,3017,5332,4761,4752,2260,517,2453,4876,5346,5117,2118
1053,15-04-2016,75,N,18,154,,N,2225,1.37,1,1,31875,1217,3304,5764,7807,8321,5462,517,2453,4876,5346,5117,2118
1054,15-04-2016,77,E,18,299,,N,589,0.55,1,1,6747,113,1011,1222,1705,1910,786,517,2453,4876,5346,5117,2118
1055,15-04-2016,77,E,18,197,,N,1825,2,1,1,24931,402,3137,5958,6481,6203,2750,517,2453,4876,5346,5117,2118
1056,15-04-2016,77,E,16,343,,N,5627,0.5,1,1,79777,2410,9614,17984,20288,18588,10893,517,2453,4876,5346,5117,2118
1057,15-04-2016,77,N,16,102,,N,1766,0.82,1,1,22385,374,1930,4448,6485,6308,2840,517,2453,4876,5346,5117,2118
1058,16-04-2016,75,E,12,38,,N,1354,1.5,1,1,17123,418,1339,4610,4875,4020,1861,517,2453,4876,5346,5117,2118
1059,16-04-2016,75,E,14,104,,N,975,0.28,1,1,13222,493,773,2826,3685,3196,2249,517,2453,4876,5346,5117,2118
1060,16-04-2016,75,E,12,336,,N,2005,1.64,1,1,23852,979,1611,6207,6251,5406,3398,517,2453,4876,5346,5117,2118
1061,16-04-2016,75,E,17,130,,N,5824,1.3,1,1,90645,5496,7228,20072,21016,21224,15609,517,2453,4876,5346,5117,2118
1062,16-04-2016,75,N,13,175,,N,1158,1.09,1,1,15708,704,1210,3671,4375,3711,2037,517,2453,4876,5346,5117,2118
1063,16-04-2016,75,N,15,154,,N,1750,1.37,1,1,26037,1674,1970,4561,6637,6083,5112,517,2453,4876,5346,5117,2118
1064,16-04-2016,77,E,16,299,,N,440,0.55,1,1,5495,136,499,1249,1629,1308,674,517,2453,4876,5346,5117,2118
1065,16-04-2016,77,E,14,197,,N,1432,2,1,1,19075,626,1158,4681,5561,4547,2502,517,2453,4876,5346,5117,2118
1066,16-04-2016,77,E,12,343,,N,4520,0.5,1,1,68385,3605,5599,15124,17347,15646,11064,517,2453,4876,5346,5117,2118
1067,16-04-2016,77,N,15,102,,N,1413,0.82,1,1,17889,641,767,3933,5426,4584,2538,517,2453,4876,5346,5117,2118
1068,17-04-2016,75,E,14,38,,N,1209,1.5,1,1,14375,409,883,3678,4475,3525,1405,517,2453,4876,5346,5117,2118
1069,17-04-2016,75,E,14,104,,A,1079,0.28,1,1,12892,743,560,2867,4056,3242,1424,517,2453,4876,5346,5117,2118
1070,17-04-2016,75,E,12,336,,N,2230,1.64,1,1,24945,1033,1060,6361,7116,6208,3167,517,2453,4876,5346,5117,2118
1071,17-04-2016,75,E,15,130,,N,4909,1.3,1,1,78736,6376,4812,16973,19221,18631,12723,517,2453,4876,5346,5117,2118
1072,17-04-2016,75,N,13,175,,N,1191,1.09,1,1,12884,643,792,2839,4159,3004,1447,517,2453,4876,5346,5117,2118
1073,17-04-2016,75,N,15,154,,N,1694,1.37,1,1,23976,1482,1566,3645,6418,6135,4730,517,2453,4876,5346,5117,2118
1074,17-04-2016,77,E,16,299,,N,452,0.55,1,1,5275,157,302,1213,1650,1377,576,517,2453,4876,5346,5117,2118
1075,17-04-2016,77,E,14,197,,N,1177,2,1,1,14855,643,719,3192,4559,3924,1818,517,2453,4876,5346,5117,2118
1076,17-04-2016,77,E,14,343,,N,4619,0.5,1,1,63166,4238,3416,13415,17720,15998,8379,517,2453,4876,5346,5117,2118
1077,17-04-2016,77,N,15,102,,N,1231,0.82,1,1,14246,616,515,2946,4628,3704,1837,517,2453,4876,5346,5117,2118
1078,18-04-2016,75,E,8,38,,N,1662,1.5,1,1,19686,290,3595,4987,4913,4493,1408,517,2453,4876,5346,5117,2118
1079,18-04-2016,75,E,18,104,,N,1110,0.28,1,1,13163,331,1900,2562,3192,3760,1418,517,2453,4876,5346,5117,2118
1080,18-04-2016,75,E,18,336,,N,1987,1.64,1,1,23086,754,2762,5756,5314,6166,2334,517,2453,4876,5346,5117,2118
1081,18-04-2016,75,E,17,130,,N,4880,1.3,1,1,75600,3940,10079,18343,16328,16594,10316,517,2453,4876,5346,5117,2118
1082,18-04-2016,75,N,9,175,,N,1462,1.09,1,1,20297,403,3003,5171,5281,4758,1681,517,2453,4876,5346,5117,2118
1083,18-04-2016,75,N,18,154,,N,2289,1.37,1,1,29721,1343,3538,5799,6947,7674,4420,517,2453,4876,5346,5117,2118
1084,18-04-2016,77,E,18,299,,N,649,0.55,1,1,6338,105,1086,1220,1468,1900,559,517,2453,4876,5346,5117,2118
1085,18-04-2016,77,E,18,197,,N,1779,2,1,1,23305,320,3149,5588,6126,6115,2007,517,2453,4876,5346,5117,2118
1086,18-04-2016,77,E,18,343,,N,5686,0.5,1,1,73460,2119,9779,17153,17578,19187,7644,517,2453,4876,5346,5117,2118
1087,18-04-2016,77,N,18,102,,N,1721,0.82,1,1,20516,326,1918,4277,5925,5819,2251,517,2453,4876,5346,5117,2118
1088,19-04-2016,75,E,8,38,,N,1695,1.5,1,1,19572,285,3672,4869,4675,4544,1527,517,2453,4876,5346,5117,2118
1089,19-04-2016,75,E,18,104,,N,1132,0.28,1,1,13203,289,1933,2590,3017,3881,1493,517,2453,4876,5346,5117,2118
1090,19-04-2016,75,E,18,336,,N,2002,1.64,1,1,23101,631,2631,5488,5342,6525,2484,517,2453,4876,5346,5117,2118
1091,19-04-2016,75,E,18,130,,A,4908,1.3,1,1,75702,3526,10035,16932,16086,17736,11387,517,2453,4876,5346,5117,2118
1092,19-04-2016,75,N,8,175,,N,1469,1.09,1,1,20160,521,3108,4656,5262,4789,1824,517,2453,4876,5346,5117,2118
1093,19-04-2016,75,N,18,154,,N,2289,1.37,1,1,29347,1171,3381,5656,7039,7711,4389,517,2453,4876,5346,5117,2118
1094,19-04-2016,77,E,18,299,,N,591,0.55,1,1,6135,82,1106,1219,1309,1891,528,517,2453,4876,5346,5117,2118
1095,19-04-2016,77,E,18,197,,N,1897,2,1,1,23871,348,3195,5670,6128,6301,2229,517,2453,4876,5346,5117,2118
1096,19-04-2016,77,E,18,343,,N,5708,0.5,1,1,74074,2057,9721,16919,17665,19531,8181,517,2453,4876,5346,5117,2118
1097,19-04-2016,77,N,18,102,,N,1732,0.82,1,1,20144,327,1883,4282,5655,5743,2254,517,2453,4876,5346,5117,2118
1098,20-04-2016,75,E,8,38,,N,1634,1.5,1,1,19646,276,3703,4869,4794,4442,1562,517,2453,4876,5346,5117,2118
1099,20-04-2016,75,E,17,104,,N,1087,0.28,1,1,13645,264,1926,2624,3245,3782,1804,517,2453,4876,5346,5117,2118
1100,20-04-2016,75,E,18,336,,N,1930,1.64,1,1,23761,630,2558,5892,5782,6313,2586,517,2453,4876,5346,5117,2118
1101,20-04-2016,75,E,18,130,,N,5193,1.3,1,1,79182,3668,9980,18537,17437,18381,11179,517,2453,4876,5346,5117,2118
1102,20-04-2016,75,N,8,175,,N,1422,1.09,1,1,20762,512,3157,5156,5274,4857,1806,517,2453,4876,5346,5117,2118
1103,20-04-2016,75,N,18,154,,N,2362,1.37,1,1,29954,1170,3385,5719,7261,8065,4354,517,2453,4876,5346,5117,2118
1104,20-04-2016,77,E,18,299,,N,652,0.55,1,1,6346,85,1080,1243,1452,1874,612,517,2453,4876,5346,5117,2118
1105,20-04-2016,77,E,18,197,,N,1887,2,1,1,24578,338,3234,5788,6489,6534,2195,517,2453,4876,5346,5117,2118
1106,20-04-2016,77,E,19,343,,N,5447,0.5,1,1,75193,2086,9847,17482,18249,18769,8760,517,2453,4876,5346,5117,2118
1107,20-04-2016,77,N,18,102,,N,1690,0.82,1,1,20516,337,1939,4325,5717,5832,2366,517,2453,4876,5346,5117,2118
1108,21-04-2016,75,E,8,38,,N,1658,1.5,1,1,19702,310,3718,4818,4581,4647,1628,517,2453,4876,5346,5117,2118
1109,21-04-2016,75,E,17,104,,N,1162,0.28,1,1,14052,304,1909,2674,3337,4102,1726,517,2453,4876,5346,5117,2118
1110,21-04-2016,75,E,18,336,,N,2026,1.64,1,1,24531,746,2635,5835,5728,6785,2802,517,2453,4876,5346,5117,2118
1111,21-04-2016,75,E,17,130,,N,4985,1.3,1,1,80192,3652,10249,18030,17779,18323,12159,517,2453,4876,5346,5117,2118
1112,21-04-2016,75,N,8,175,,N,1517,1.09,1,1,21107,564,3156,5069,5273,4900,2145,517,2453,4876,5346,5117,2118
1113,21-04-2016,75,N,18,154,,N,2294,1.37,1,1,31085,1180,3513,6170,7456,8050,4716,517,2453,4876,5346,5117,2118
1114,21-04-2016,77,E,18,299,,N,617,0.55,1,1,6366,109,1097,1193,1434,1887,646,517,2453,4876,5346,5117,2118
1115,21-04-2016,77,E,18,197,,N,1887,2,1,1,24515,395,3212,5842,6277,6388,2401,517,2453,4876,5346,5117,2118
1116,21-04-2016,77,E,18,343,,N,5840,0.5,1,1,77051,2325,9697,17675,18184,19794,9376,517,2453,4876,5346,5117,2118
1117,21-04-2016,77,N,18,102,,N,1734,0.82,1,1,20499,367,1913,4145,5647,5903,2524,517,2453,4876,5346,5117,2118
1118,22-04-2016,75,E,9,38,,N,1581,1.5,1,1,20273,285,3480,4989,4973,4762,1784,517,2453,4876,5346,5117,2118
1119,22-04-2016,75,E,18,104,,N,1207,0.28,1,1,15103,364,1800,2950,3813,4290,1886,517,2453,4876,5346,5117,2118
1120,22-04-2016,75,E,17,336,,N,2259,1.64,1,1,27311,831,2565,6123,6813,7660,3319,517,2453,4876,5346,5117,2118
1121,22-04-2016,75,E,18,130,,N,4945,1.3,1,1,84426,4265,10217,18385,18723,18916,13920,517,2453,4876,5346,5117,2118
1122,22-04-2016,75,N,9,175,,N,1448,1.09,1,1,20920,589,2954,5220,5311,4778,2068,517,2453,4876,5346,5117,2118
1123,22-04-2016,75,N,18,154,,N,2257,1.37,1,1,31110,1254,3381,5547,7618,8134,5176,517,2453,4876,5346,5117,2118
1124,22-04-2016,77,E,18,299,,N,630,0.55,1,1,6919,115,984,1303,1706,2093,718,517,2453,4876,5346,5117,2118
1125,22-04-2016,77,E,18,197,,N,1778,2,1,1,24568,417,3139,5871,6602,6059,2480,517,2453,4876,5346,5117,2118
1126,22-04-2016,77,E,18,343,,N,5585,0.5,1,1,78778,2570,9954,18417,18508,18978,10351,517,2453,4876,5346,5117,2118
1127,22-04-2016,77,N,17,102,,N,1810,0.82,1,1,22196,389,1913,4559,6213,6435,2687,517,2453,4876,5346,5117,2118
1128,23-04-2016,75,E,12,38,,N,1322,1.5,1,1,17318,388,1432,4659,4799,4041,1999,517,2453,4876,5346,5117,2118
1129,23-04-2016,75,E,13,104,,N,1117,0.28,1,1,14856,525,929,3577,4211,3328,2286,517,2453,4876,5346,5117,2118
1130,23-04-2016,75,E,12,336,,N,2457,1.64,1,1,27966,945,1916,7673,7448,5802,4182,517,2453,4876,5346,5117,2118
1131,23-04-2016,75,E,18,130,,A,4971,1.3,1,1,81401,5472,6779,17649,19112,17816,14573,517,2453,4876,5346,5117,2118
1132,23-04-2016,75,N,14,175,,N,1186,1.09,1,1,15835,704,1161,3784,4362,3775,2049,517,2453,4876,5346,5117,2118
1133,23-04-2016,75,N,14,154,,N,1703,1.37,1,1,26025,1536,2002,4538,6573,6253,5123,517,2453,4876,5346,5117,2118
1134,23-04-2016,77,E,17,299,,N,485,0.55,1,1,6159,134,499,1402,1725,1583,816,517,2453,4876,5346,5117,2118
1135,23-04-2016,77,E,13,197,,N,1398,2,1,1,19323,591,1194,4746,5481,4511,2800,517,2453,4876,5346,5117,2118
1136,23-04-2016,77,E,12,343,,N,4839,0.5,1,1,71995,3394,5877,17119,18202,15106,12297,517,2453,4876,5346,5117,2118
1137,23-04-2016,77,N,13,102,,N,1419,0.82,1,1,17899,548,860,4116,5373,4458,2544,517,2453,4876,5346,5117,2118
1138,24-04-2016,75,E,14,38,,N,1157,1.5,1,1,14048,471,883,3550,4331,3357,1456,517,2453,4876,5346,5117,2118
1139,24-04-2016,75,E,14,104,,N,1143,0.28,1,1,13412,631,656,3141,4327,3231,1426,517,2453,4876,5346,5117,2118
1140,24-04-2016,75,E,12,336,,A,2571,1.64,1,1,28158,1109,1427,7390,8132,7034,3066,517,2453,4876,5346,5117,2118
1141,24-04-2016,75,E,18,130,,N,4952,1.3,1,1,78430,6775,4772,16518,18580,18733,13052,517,2453,4876,5346,5117,2118
1142,24-04-2016,75,N,13,175,,N,1147,1.09,1,1,12793,615,782,2992,3816,3104,1484,517,2453,4876,5346,5117,2118
1143,24-04-2016,75,N,15,154,,N,1708,1.37,1,1,24070,1545,1604,3632,6308,6192,4789,517,2453,4876,5346,5117,2118
1144,24-04-2016,77,E,14,299,,N,505,0.55,1,1,5698,181,320,1262,1800,1545,590,517,2453,4876,5346,5117,2118
1145,24-04-2016,77,E,15,197,,N,1193,2,1,1,15124,703,644,3423,4610,3979,1765,517,2453,4876,5346,5117,2118
1146,24-04-2016,77,E,13,343,,N,4720,0.5,1,1,63547,4352,3528,13889,18126,15333,8319,517,2453,4876,5346,5117,2118
1147,24-04-2016,77,N,15,102,,N,1154,0.82,1,1,14226,615,574,2946,4436,3823,1832,517,2453,4876,5346,5117,2118
1148,25-04-2016,75,E,18,104,,N,1142,0.28,1,1,12984,254,1915,2694,2969,3866,1286,517,2453,4876,5346,5117,2118
1149,25-04-2016,75,E,8,38,,N,1649,1.5,1,1,19428,313,3650,4896,4687,4501,1381,517,2453,4876,5346,5117,2118
1150,25-04-2016,75,E,18,336,,N,1907,1.64,1,1,23303,737,2824,5804,5266,6354,2318,517,2453,4876,5346,5117,2118
1151,25-04-2016,75,E,18,130,,N,5899,1.3,1,1,80524,4065,10402,18448,17360,19753,10496,517,2453,4876,5346,5117,2118
1152,25-04-2016,75,N,8,175,,N,1447,1.09,1,1,20054,428,3025,5109,5143,4776,1573,517,2453,4876,5346,5117,2118
1153,25-04-2016,75,N,18,154,,N,2314,1.37,1,1,29268,1207,3443,5646,6945,7671,4356,517,2453,4876,5346,5117,2118
1154,25-04-2016,77,E,18,299,,N,658,0.55,1,1,6366,87,1110,1322,1406,1907,534,517,2453,4876,5346,5117,2118
1155,25-04-2016,77,E,18,197,,N,1769,2,1,1,23271,340,3165,5594,6040,6045,2087,517,2453,4876,5346,5117,2118
1156,25-04-2016,77,E,18,343,,N,5585,0.5,1,1,73941,2088,9930,17218,17798,19222,7685,517,2453,4876,5346,5117,2118
1157,25-04-2016,77,N,18,102,,N,1665,0.82,1,1,19933,305,1879,4352,5596,5638,2163,517,2453,4876,5346,5117,2118
1158,26-04-2016,75,E,18,104,,N,1176,0.28,1,1,13443,220,1906,2738,3052,3964,1563,517,2453,4876,5346,5117,2118
1159,26-04-2016,75,E,8,38,,N,1641,1.5,1,1,19712,264,3637,4909,4741,4573,1588,517,2453,4876,5346,5117,2118
1160,26-04-2016,75,E,18,336,,N,1952,1.64,1,1,22555,649,2605,5291,5360,6325,2325,517,2453,4876,5346,5117,2118
1161,26-04-2016,75,E,18,130,,N,5957,1.3,1,1,84309,3659,10345,18807,19609,20435,11454,517,2453,4876,5346,5117,2118
1162,26-04-2016,75,N,8,175,,N,1421,1.09,1,1,20495,466,3126,5077,5193,4791,1842,517,2453,4876,5346,5117,2118
1163,26-04-2016,75,N,18,154,,N,2284,1.37,1,1,29149,1036,3415,5518,7191,7803,4186,517,2453,4876,5346,5117,2118
1164,26-04-2016,77,E,18,299,,N,637,0.55,1,1,6190,91,1058,1266,1391,1893,491,517,2453,4876,5346,5117,2118
1165,26-04-2016,77,E,18,197,,N,1885,2,1,1,23805,307,3192,5779,6094,6236,2197,517,2453,4876,5346,5117,2118
1166,26-04-2016,77,E,18,343,,N,5824,0.5,1,1,74792,1958,9632,17616,17376,19944,8266,517,2453,4876,5346,5117,2118
1167,26-04-2016,77,N,18,102,,N,1659,0.82,1,1,19903,327,1814,4227,5670,5585,2280,517,2453,4876,5346,5117,2118
1168,27-04-2016,75,E,17,104,,N,1083,0.28,1,1,13488,258,1905,2739,3150,3854,1582,517,2453,4876,5346,5117,2118
1169,27-04-2016,75,E,8,38,,N,1584,1.5,1,1,19797,348,3606,4909,4893,4505,1536,517,2453,4876,5346,5117,2118
1170,27-04-2016,75,E,18,336,,N,1968,1.64,1,1,23034,612,2761,5512,5459,6266,2424,517,2453,4876,5346,5117,2118
1171,27-04-2016,75,E,9,130,,A,5668,1.3,1,1,86766,3608,11501,21421,19724,18632,11880,517,2453,4876,5346,5117,2118
1172,27-04-2016,75,N,9,175,,N,1442,1.09,1,1,21060,517,3109,5339,5330,4903,1862,517,2453,4876,5346,5117,2118
1173,27-04-2016,75,N,18,154,,N,2370,1.37,1,1,29834,1137,3549,5560,7215,8022,4351,517,2453,4876,5346,5117,2118
1174,27-04-2016,77,E,18,299,,N,652,0.55,1,1,6244,95,1033,1245,1399,1895,577,517,2453,4876,5346,5117,2118
1175,27-04-2016,77,E,18,197,,N,1865,2,1,1,24552,326,3224,5794,6304,6457,2447,517,2453,4876,5346,5117,2118
1176,27-04-2016,77,E,17,343,,N,5763,0.5,1,1,77133,2177,9935,17845,18513,20029,8634,517,2453,4876,5346,5117,2118
1177,27-04-2016,77,N,18,102,,N,1668,0.82,1,1,19999,311,1902,4273,5511,5721,2281,517,2453,4876,5346,5117,2118
1178,28-04-2016,75,E,18,104,,N,1132,0.28,1,1,13762,276,1926,2728,3325,3930,1577,517,2453,4876,5346,5117,2118
1179,28-04-2016,75,E,8,38,,N,1674,1.5,1,1,19705,315,3688,4840,4727,4581,1554,517,2453,4876,5346,5117,2118
1180,28-04-2016,75,E,18,336,,N,1981,1.64,1,1,24447,722,2756,5790,5999,6454,2726,517,2453,4876,5346,5117,2118
1181,28-04-2016,75,E,18,130,,N,6125,1.3,1,1,89829,3883,10235,20613,20524,21541,13033,517,2453,4876,5346,5117,2118
1182,28-04-2016,75,N,17,175,,N,1430,1.09,1,1,20666,510,3056,5085,5211,4917,1887,517,2453,4876,5346,5117,2118
1183,28-04-2016,75,N,18,154,,N,2352,1.37,1,1,30979,1214,3606,5874,7467,8022,4796,517,2453,4876,5346,5117,2118
1184,28-04-2016,77,E,18,299,,N,614,0.55,1,1,6448,111,1100,1236,1450,1920,631,517,2453,4876,5346,5117,2118
1185,28-04-2016,77,E,18,197,,N,1833,2,1,1,24183,376,3186,5675,6192,6343,2411,517,2453,4876,5346,5117,2118
1186,28-04-2016,77,E,18,343,,N,5573,0.5,1,1,77529,2218,9611,18382,18484,19822,9012,517,2453,4876,5346,5117,2118
1187,28-04-2016,77,N,18,102,,N,1755,0.82,1,1,20681,330,1870,4409,5667,6069,2336,517,2453,4876,5346,5117,2118
1188,29-04-2016,75,E,8,38,,N,1606,1.5,1,1,21102,292,3583,5224,5086,5037,1880,517,2453,4876,5346,5117,2118
1189,29-04-2016,75,E,18,104,,N,1237,0.28,1,1,15424,314,1799,2986,3883,4279,2163,517,2453,4876,5346,5117,2118
1190,29-04-2016,75,E,17,336,,N,2567,1.64,1,1,28862,739,2592,6518,7329,8285,3399,517,2453,4876,5346,5117,2118
1191,29-04-2016,75,E,18,130,,N,5698,1.3,1,1,95544,4067,11265,21026,21265,21823,16098,517,2453,4876,5346,5117,2118
1192,29-04-2016,75,N,8,175,,N,1459,1.09,1,1,21685,566,3153,5356,5392,4973,2245,517,2453,4876,5346,5117,2118
1193,29-04-2016,75,N,18,154,,N,2305,1.37,1,1,32131,1283,3386,5823,7692,8299,5648,517,2453,4876,5346,5117,2118
1194,29-04-2016,77,E,18,299,,N,644,0.55,1,1,7149,129,1042,1353,1689,2106,830,517,2453,4876,5346,5117,2118
1195,29-04-2016,77,E,18,197,,N,1764,2,1,1,24707,387,3194,5784,6587,6075,2680,517,2453,4876,5346,5117,2118
1196,29-04-2016,77,E,18,343,,N,5683,0.5,1,1,82854,2464,10208,18505,20703,20177,10797,517,2453,4876,5346,5117,2118
1197,29-04-2016,77,N,18,102,,N,1835,0.82,1,1,22924,420,1930,4744,6262,6513,3055,517,2453,4876,5346,5117,2118
1198,30-04-2016,75,E,12,38,,N,1303,1.5,1,1,17198,458,1421,4573,4756,4091,1899,517,2453,4876,5346,5117,2118
1199,30-04-2016,75,E,13,104,,N,1242,0.28,1,1,15045,529,1034,3916,4366,3328,1872,517,2453,4876,5346,5117,2118
1200,30-04-2016,75,E,12,336,,N,2374,1.64,1,1,28132,1093,1903,7643,7663,6148,3682,517,2453,4876,5346,5117,2118
1201,30-04-2016,75,E,18,130,,A,6135,1.3,1,1,97476,7736,7126,20165,21436,22527,18486,517,2453,4876,5346,5117,2118
1202,30-04-2016,75,N,13,175,,N,1097,1.09,1,1,15773,691,1309,3678,4085,3815,2195,517,2453,4876,5346,5117,2118
1203,30-04-2016,75,N,15,154,,N,1745,1.37,1,1,26722,1672,2099,4777,6639,6419,5116,517,2453,4876,5346,5117,2118
1204,30-04-2016,77,E,15,299,,N,430,0.55,1,1,6084,164,514,1496,1652,1475,783,517,2453,4876,5346,5117,2118
1205,30-04-2016,77,E,13,197,,N,1410,2,1,1,19104,587,1180,4633,5380,4608,2716,517,2453,4876,5346,5117,2118
1206,30-04-2016,77,E,13,343,,N,5151,0.5,1,1,75373,4107,6317,17812,19392,16165,11580,517,2453,4876,5346,5117,2118
1207,30-04-2016,77,N,14,102,,N,1489,0.82,1,1,19047,654,1011,4492,5538,4638,2714,517,2453,4876,5346,5117,2118
1208,1/5/2016,75,E,13,38,,A,1138,1.5,1,1,14230,500,906,3593,4310,3422,1499,517,2453,4876,5346,5117,2118
1209,1/5/2016,75,E,12,104,,N,1077,0.28,1,1,12984,539,692,3222,4057,3150,1324,517,2453,4876,5346,5117,2118
1210,1/5/2016,75,E,12,336,,A,2501,1.64,1,1,26508,1119,1436,6906,7830,6127,3090,517,2453,4876,5346,5117,2118
1211,1/5/2016,75,E,18,130,,N,5698,1.3,1,1,87119,7155,5012,18253,22283,21315,13101,517,2453,4876,5346,5117,2118
1212,1/5/2016,75,N,13,175,,N,1124,1.09,1,1,12841,669,801,2940,3841,3014,1576,517,2453,4876,5346,5117,2118
1213,1/5/2016,75,N,15,154,,N,1677,1.37,1,1,23677,1439,1599,3808,6163,6084,4584,517,2453,4876,5346,5117,2118
1214,1/5/2016,77,E,14,299,,N,462,0.55,1,1,5576,159,355,1228,1743,1515,576,517,2453,4876,5346,5117,2118
1215,1/5/2016,77,E,13,197,,N,1156,2,1,1,15074,707,654,3342,4533,4003,1835,517,2453,4876,5346,5117,2118
1216,1/5/2016,77,E,13,343,,N,5072,0.5,1,1,66101,4546,3876,14923,19221,15692,7843,517,2453,4876,5346,5117,2118
1217,1/5/2016,77,N,15,102,,N,1199,0.82,1,1,14799,640,620,3135,4626,3849,1929,517,2453,4876,5346,5117,2118
1218,2/5/2016,75,E,18,104,,N,1126,0.28,1,1,13235,262,1885,2713,3178,3807,1390,517,2453,4876,5346,5117,2118
1219,2/5/2016,75,E,8,38,,N,1718,1.5,1,1,19616,313,3680,4920,4775,4537,1391,517,2453,4876,5346,5117,2118
1220,2/5/2016,75,E,18,336,,N,1974,1.64,1,1,22432,739,2788,5464,5245,6276,1920,517,2453,4876,5346,5117,2118
1221,2/5/2016,75,E,18,130,,N,5483,1.3,1,1,85926,4221,11738,20534,19635,19603,10195,517,2453,4876,5346,5117,2118
1222,2/5/2016,75,N,8,175,,N,1426,1.09,1,1,20240,414,3020,5149,5239,4825,1593,517,2453,4876,5346,5117,2118
1223,2/5/2016,75,N,18,154,,N,2198,1.37,1,1,28831,1360,3382,5585,7032,7521,3951,517,2453,4876,5346,5117,2118
1224,2/5/2016,77,E,18,299,,N,642,0.55,1,1,6430,117,1114,1294,1436,1941,528,517,2453,4876,5346,5117,2118
1225,2/5/2016,77,E,18,197,,N,1878,2,1,1,23521,330,3125,5705,6120,6262,1979,517,2453,4876,5346,5117,2118
1226,2/5/2016,77,E,18,343,,N,5741,0.5,1,1,74453,2117,9974,17758,17698,19558,7348,517,2453,4876,5346,5117,2118
1227,2/5/2016,77,N,18,102,,N,1724,0.82,1,1,20390,346,1934,4463,5816,5839,1992,517,2453,4876,5346,5117,2118
1228,3/5/2016,75,E,8,38,,N,1650,1.5,1,1,19854,299,3705,4893,4766,4697,1494,517,2453,4876,5346,5117,2118
1229,3/5/2016,75,E,17,104,,N,1162,0.28,1,1,13632,275,1863,2678,3255,4021,1540,517,2453,4876,5346,5117,2118
1230,3/5/2016,75,E,17,336,,N,1905,1.64,1,1,21901,830,2632,5027,5018,6332,2062,517,2453,4876,5346,5117,2118
1231,3/5/2016,75,E,9,130,,N,5400,1.3,1,1,84538,3416,11319,20161,19117,18738,11787,517,2453,4876,5346,5117,2118
1232,3/5/2016,75,N,8,175,,N,1402,1.09,1,1,20624,501,3088,5251,5139,4786,1859,517,2453,4876,5346,5117,2118
1233,3/5/2016,75,N,18,154,,A,2309,1.37,1,1,30091,1580,3435,5675,7237,7831,4333,517,2453,4876,5346,5117,2118
1234,3/5/2016,77,E,18,299,,N,630,0.55,1,1,6064,82,1048,1302,1278,1845,509,517,2453,4876,5346,5117,2118
1235,3/5/2016,77,E,18,197,,N,1876,2,1,1,24151,344,3160,5765,6206,6470,2206,517,2453,4876,5346,5117,2118
